2,,283354,362
3,,283426,28,262
4,,283429,28,38,221
5,,283294,215,165,5,37
6,,275192,30,5,158,8189,142
7,,274998,5,30,170,140,8339,34
8,,275823,74,104,30,7099,34,5,547
9,,274665,94,6,599,5,74,8179,60,34
10,,274496,63,474,364,7,25,73,3,34,8177
11,,274536,49,3,59,25,367,350,8204,34,83,6
12,,358,3,7,539,6,8125,25,34,274382,62,95,80
13,,271802,95,3,25,64,10692,7,39,6,82,4,539,358
14,,266317,95,48,3,39,25,14931,512,1310,6,80,4,340,6
15,,15878,95,4,6,8,3,265167,25,80,512,56,1502,39,1,340
16,,14161,39,24,8,70,263991,234,60,3,1,56,301,3,4,1357,3404
17,,264367,3,56,60,69,4,1347,15,271,1,68,8,40,3,618,14194,2592
18,,264262,2,69,7,22,1346,4,2423,39,1,57,60,4,270,819,3,123,14205
19,,263870,2811,83,4,1349,56,4,130,1,60,17,8,22,39,838,2,14117,303,2
20,,12797,264872,16,2,48,39,7,22,3,136,3357,4,130,822,302,84,4,1,1046,24
21,,4366,99,2,7,18010,256294,118,259,39,4,24,22,41,3,363,3113,1,23,774,4,150
22,,14403,38233,2,79,205,38,22,39,1,7,3,258,787,4,123,1504,21,24,4,225475,154,2330
23,,18326,4,78,38,123,1,2908,241813,2,4,236,156,7,30,21,17682,3,22,227,726,148,1137,24
